Agent,Author,Repo,CommitSha,smell_type,smell_name,Method,Line,File,Description
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd,design,Multifaceted abstraction,,29,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd/tests/test_adk_agent.py,"Class 'DummyBus' has a high LCOM value of 1, indicating it may have multiple responsibilities."
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd,design,Multifaceted abstraction,,41,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd/tests/test_adk_agent.py,"Class 'DummyLedger' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Devin,crewAIInc,crewAI,142ae7ed59e85679ce6f6b331c84d16fe7254d9d,implementation,Long statement,test_extract_knowledge_context_with_valid_snippets,17,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/142ae7ed59e85679ce6f6b331c84d16fe7254d9d/tests/knowledge/test_knowledge_utils.py,A line with 225 chars in test_extract_knowledge_context_with_valid_snippets exceeds the maximum length of 120 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,e0bc0d2e25e41974e6ea99f134e9fb85d4f52c3d,implementation,Long statement,main,22,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/e0bc0d2e25e41974e6ea99f134e9fb85d4f52c3d/alpha_factory_v1/demos/meta_agentic_agi/app.py,A line with 169 chars in main exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,50fc4e5774d93647ba858cfe521e1dfb1fcafe97,implementation,Long statement,crew,45,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/50fc4e5774d93647ba858cfe521e1dfb1fcafe97/tests/test_crewbase_linting.py,A line with 229 chars in crew exceeds the maximum length of 120 characters.
Copilot,microsoft,lisa,ad0c2463d2f09c960dbb38300f35c0cb5de158f8,implementation,Empty catch block,validate_config,172,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/microsoft$lisa/ad0c2463d2f09c960dbb38300f35c0cb5de158f8/lisa/tools/superbenchmark.py,Empty catch block found in validate_config.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,78cc7edc221e4553d1707d5e5ca51932acdb36c5,implementation,Long identifier,test_start_aiga_demo_missing_docker,25,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/78cc7edc221e4553d1707d5e5ca51932acdb36c5/tests/test_start_aiga_demo.py,Identifier'test_start_aiga_demo_missing_docker' exceeds the maximum length of 30 characters.
Cursor,Arize-ai,phoenix,d1865fea8a336eb8351cac1bb5fdb4aee143ad63,implementation,Magic number,export_datasets,238,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/Arize-ai$phoenix/d1865fea8a336eb8351cac1bb5fdb4aee143ad63/phoenix-cli/src/phoenix_cli/phoenix_client.py,Magic number 1000 used in export_datasets.
OpenAI_Codex,arturboyun,AiogramBotTemplate,aeda71b8500d193f28a6e12f35bf01ada9b1c8f0,design,Multifaceted abstraction,,23,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/arturboyun$AiogramBotTemplate/aeda71b8500d193f28a6e12f35bf01ada9b1c8f0/tests/test_service.py,"Class 'FakeResult' has a high LCOM value of 1, indicating it may have multiple responsibilities."
OpenAI_Codex,arturboyun,AiogramBotTemplate,aeda71b8500d193f28a6e12f35bf01ada9b1c8f0,design,Multifaceted abstraction,,1,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/arturboyun$AiogramBotTemplate/aeda71b8500d193f28a6e12f35bf01ada9b1c8f0/tests/test_service.py,"Class 'test_service' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Claude_Code,567-labs,kura,87d6f93271ef7195f0a7598828abcdae8781bb58,implementation,Long statement,sample_conversation_data,241,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/567-labs$kura/87d6f93271ef7195f0a7598828abcdae8781bb58/kura/explorer/backend/tests/conftest.py,A line with 324 chars in sample_conversation_data exceeds the maximum length of 120 characters.
Devin,marimo-team,marimo,5e96c186c5ddc0fb1dc63444fd1885db03d6a3a4,design,Multifaceted abstraction,,19,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/marimo-team$marimo/5e96c186c5ddc0fb1dc63444fd1885db03d6a3a4/tests/_server/test_double_interrupt.py,"Class 'MockSessionConsumer' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Claude_Code,typedef-ai,fenic,e847fcbe64898be2d51433d5502f8a6bb33facde,implementation,Long identifier,test_should_use_sampling_false_insufficient_requests,85,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/typedef-ai$fenic/e847fcbe64898be2d51433d5502f8a6bb33facde/tests/_inference/test_batch_token_predictor.py,Identifier'test_should_use_sampling_false_insufficient_requests' exceeds the maximum length of 30 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,13a21aaea938a1ac17836b2167bd3a70068a64a9,implementation,Magic number,test_python_available,11,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/13a21aaea938a1ac17836b2167bd3a70068a64a9/alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_build_python.py,Magic number 3 used in test_python_available.
Copilot,OWASP,mastg,4e5cf7f266d5a2ed640fb0a84eeb933a282cad66,implementation,Empty catch block,main,75,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/OWASP$mastg/4e5cf7f266d5a2ed640fb0a84eeb933a282cad66/demos/ios/MASVS-CRYPTO/MASTG-DEMO-0018/cccrypt.py,Empty catch block found in main.
Devin,disler,single-file-agents,0913943617ddb6919350e13b09612d5da1c34b5f,implementation,Long statement,,3,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/disler$single-file-agents/0913943617ddb6919350e13b09612d5da1c34b5f/example-agent-codebase-arch/atomic-composable-architecture/atom/file_operations/read.py,A line with 130 chars in read exceeds the maximum length of 120 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,c1bdc287fedbf474a5309a8a2d3a7462cb1ef50e,design,Feature envy,,58,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/c1bdc287fedbf474a5309a8a2d3a7462cb1ef50e/alpha_factory_v1/demos/cross_industry_alpha_factory/openai_agents_bridge.py,Method 'policy' in class 'CrossIndustryAgent' seems to access code elements that are outside of the class more than its internal to class members. It seems the method is more suitable in `openai_agents_bridge`.
Cursor,willccbb,verifiers,d08dd816bfb0ce6c604a6255320beafcc71113f0,implementation,Long identifier,test_think_parser_initialization,10,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/willccbb$verifiers/d08dd816bfb0ce6c604a6255320beafcc71113f0/tests/test_think_parser.py,Identifier'test_think_parser_initialization' exceeds the maximum length of 30 characters.
Copilot,mlflow,mlflow,557c8e522ec4c058fdf81c2dae4275906a18587f,implementation,Long statement,test_optimize_prompt_with_invalid_scorer,78,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/mlflow$mlflow/557c8e522ec4c058fdf81c2dae4275906a18587f/tests/genai/optimize/test_base.py,A line with 184 chars in test_optimize_prompt_with_invalid_scorer exceeds the maximum length of 120 characters.
Copilot,AliAkhtari78,SpotifyScraper,aec7fb1899808ed14104db4aba1751e9995054da,implementation,Long statement,,1,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/AliAkhtari78$SpotifyScraper/aec7fb1899808ed14104db4aba1751e9995054da/tests/unit/test_track_album_mcp.py,A line with 228 chars in test_track_album_mcp exceeds the maximum length of 120 characters.
Copilot,AliAkhtari78,SpotifyScraper,aec7fb1899808ed14104db4aba1751e9995054da,implementation,Long statement,,23,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/AliAkhtari78$SpotifyScraper/aec7fb1899808ed14104db4aba1751e9995054da/tests/unit/test_track_album_mcp.py,A line with 230 chars in test_track_album_mcp exceeds the maximum length of 120 characters.
Claude_Code,zenml-io,zenml,41462130b75ae14fb3da4d9ef9552821bf985048,implementation,Magic number,test_backward_compatibility,334,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/zenml-io$zenml/41462130b75ae14fb3da4d9ef9552821bf985048/tests/unit/materializers/test_built_in_materializer.py,Magic number 2 used in test_backward_compatibility.
Claude_Code,zenml-io,zenml,41462130b75ae14fb3da4d9ef9552821bf985048,implementation,Magic number,test_backward_compatibility,379,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/zenml-io$zenml/41462130b75ae14fb3da4d9ef9552821bf985048/tests/unit/materializers/test_built_in_materializer.py,Magic number 2 used in test_backward_compatibility.
Devin,crewAIInc,crewAI,f1015827e4ce9e7121dea3d9517737b778f9ff54,implementation,Long statement,_set_embedder_config,193,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/f1015827e4ce9e7121dea3d9517737b778f9ff54/src/crewai/memory/storage/rag_storage.py,A line with 260 chars in _set_embedder_config exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,f1015827e4ce9e7121dea3d9517737b778f9ff54,implementation,Long statement,_set_embedder_config,199,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/f1015827e4ce9e7121dea3d9517737b778f9ff54/src/crewai/memory/storage/rag_storage.py,A line with 143 chars in _set_embedder_config exceeds the maximum length of 120 characters.
Claude_Code,OpenAdaptAI,OpenAdapt,8391c67b998810b88720e1acb1d80d979088bfb6,implementation,Complex method,deploy_ec2_instance,294 - 511,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/OpenAdaptAI$OpenAdapt/8391c67b998810b88720e1acb1d80d979088bfb6/deploy/deploy/models/omniparser/deploy.py,"Method 'deploy_ec2_instance' has a cyclomatic complexity of 12, exceeding the max of 6."
Copilot,bmander,graphserver,ea73394d88dc964fedb0679c85af5d96d359143f,implementation,Long statement,,2,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/ea73394d88dc964fedb0679c85af5d96d359143f/python/examples/transit_demo.py,A line with 179 chars in transit_demo exceeds the maximum length of 120 characters.
Copilot,bmander,graphserver,df1a64db432f7e96f7d570fcf5529786f4bbd305,implementation,Long statement,,2,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/df1a64db432f7e96f7d570fcf5529786f4bbd305/python/examples/transit_demo.py,A line with 146 chars in transit_demo exceeds the maximum length of 120 characters.
Copilot,bmander,graphserver,df1a64db432f7e96f7d570fcf5529786f4bbd305,implementation,Long statement,,14,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/df1a64db432f7e96f7d570fcf5529786f4bbd305/python/examples/transit_demo.py,A line with 264 chars in transit_demo exceeds the maximum length of 120 characters.
Copilot,bmander,graphserver,df1a64db432f7e96f7d570fcf5529786f4bbd305,implementation,Long statement,,21,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/df1a64db432f7e96f7d570fcf5529786f4bbd305/python/examples/transit_demo.py,A line with 181 chars in transit_demo exceeds the maximum length of 120 characters.
Copilot,bmander,graphserver,df1a64db432f7e96f7d570fcf5529786f4bbd305,implementation,Long statement,,27,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/df1a64db432f7e96f7d570fcf5529786f4bbd305/python/examples/transit_demo.py,A line with 277 chars in transit_demo exceeds the maximum length of 120 characters.
Copilot,bmander,graphserver,df1a64db432f7e96f7d570fcf5529786f4bbd305,implementation,Long statement,,34,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/df1a64db432f7e96f7d570fcf5529786f4bbd305/python/examples/transit_demo.py,A line with 594 chars in transit_demo exceeds the maximum length of 120 characters.
Claude_Code,jlowin,fastmcp,6b1ba049c7c981163cbc25ea495388e84cec43ad,implementation,Long statement,_list_prompts,675,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/jlowin$fastmcp/6b1ba049c7c981163cbc25ea495388e84cec43ad/src/fastmcp/server/server.py,A line with 176 chars in _list_prompts exceeds the maximum length of 120 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,a91200a749ff1114513dc98f2be536b2c54b0ae3,design,Multifaceted abstraction,,1,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/a91200a749ff1114513dc98f2be536b2c54b0ae3/alpha_factory_v1/backend/world_model.py,"Class 'world_model' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Copilot,aavetis,PRarena,d69ebd070346ec78a804cedfd8046ed038f88076,implementation,Long statement,test_core_data_collection_flow,84,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/aavetis$PRarena/d69ebd070346ec78a804cedfd8046ed038f88076/test_pr_tracker.py,A line with 161 chars in test_core_data_collection_flow exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,9fad174b74cbaed52108b22a383b4aab216afc89,implementation,Long statement,_serialize_dataclass,628,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/9fad174b74cbaed52108b22a383b4aab216afc89/src/crewai/flow/flow.py,A line with 224 chars in _serialize_dataclass exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,b98e720531d50c9561a12b57dc9d7c75a87f57a7,implementation,Long statement,_serialize_dataclass,649,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/b98e720531d50c9561a12b57dc9d7c75a87f57a7/src/crewai/flow/flow.py,A line with 224 chars in _serialize_dataclass exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,3c2f85d9d42582b9871bea77e4434a3f3d4e9f79,implementation,Long statement,_serialize_dataclass,648,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/3c2f85d9d42582b9871bea77e4434a3f3d4e9f79/src/crewai/flow/flow.py,A line with 224 chars in _serialize_dataclass exceeds the maximum length of 120 characters.
OpenAI_Codex,julep-ai,julep,8f1623d7813fb86398a3a8923f1338fc5c65cd3c,implementation,Magic number,test_route_create_file_with_project,47,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/julep-ai$julep/8f1623d7813fb86398a3a8923f1338fc5c65cd3c/agents-api/tests/test_file_routes.py,Magic number 201 used in test_route_create_file_with_project.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,36cee38827b2d9d31dacade08078cef218d4e3f7,implementation,Long statement,insert_after,200,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/36cee38827b2d9d31dacade08078cef218d4e3f7/src/self_edit/tools.py,A line with 224 chars in insert_after exceeds the maximum length of 120 characters.
Copilot,jialeicui,open-lx01,f6fcd49ebd5206c950effb80b70e022c7eb307ad,implementation,Long statement,get_tts_service,81,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/jialeicui$open-lx01/f6fcd49ebd5206c950effb80b70e022c7eb307ad/src/server/tts/service.py,A line with 226 chars in get_tts_service exceeds the maximum length of 120 characters.
Cursor,keephq,keep,6ff2a4ea710874906a355b5ce94e2ff6cd5c0dd1,implementation,Long identifier,test_workflow_multiple_foreach_actions,929,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/keephq$keep/6ff2a4ea710874906a355b5ce94e2ff6cd5c0dd1/tests/test_workflows.py,Identifier'test_workflow_multiple_foreach_actions' exceeds the maximum length of 30 characters.
OpenAI_Codex,mochilang,mochi,796ebade51587a51bfc40c5df11bf72081bacc11,design,Broken hierarchy,,6,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/mochilang$mochi/796ebade51587a51bfc40c5df11bf72081bacc11/tests/machine/x/python/tree_sum.py,Class 'Leaf' and its superclass 'Tree' may not share a proper 'IS-A' relationship.
OpenAI_Codex,mochilang,mochi,796ebade51587a51bfc40c5df11bf72081bacc11,design,Broken hierarchy,,9,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/mochilang$mochi/796ebade51587a51bfc40c5df11bf72081bacc11/tests/machine/x/python/tree_sum.py,Class 'Node' and its superclass 'Tree' may not share a proper 'IS-A' relationship.
OpenAI_Codex,DogukanUrker,FlaskBlog,62d689a35c9d7488525332b336ada795c3176e81,implementation,Long statement,afterRequest,249,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/DogukanUrker$FlaskBlog/62d689a35c9d7488525332b336ada795c3176e81/app/app.py,A line with 343 chars in afterRequest exceeds the maximum length of 120 characters.
Cursor,WorkflowAI,WorkflowAI,810ed0ede70d41f7924d3dc9eee2b742082a92d6,implementation,Long identifier,test_search_tenant_runs_with_agent_filter,53,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/WorkflowAI$WorkflowAI/810ed0ede70d41f7924d3dc9eee2b742082a92d6/api/api/routers/tenant_runs_test.py,Identifier'test_search_tenant_runs_with_agent_filter' exceeds the maximum length of 30 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd,implementation,Long identifier,test_improve_repo_invalid_patch,42,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd/tests/test_self_improver.py,Identifier'test_improve_repo_invalid_patch' exceeds the maximum length of 30 characters.
Copilot,bmander,graphserver,df1a64db432f7e96f7d570fcf5529786f4bbd305,implementation,Magic number,_calculate_distance,354,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/df1a64db432f7e96f7d570fcf5529786f4bbd305/python/src/graphserver/providers/transit/gtfs_parser.py,Magic number 6371.0 used in _calculate_distance.
Copilot,bmander,graphserver,df1a64db432f7e96f7d570fcf5529786f4bbd305,implementation,Magic number,_calculate_distance,351,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/df1a64db432f7e96f7d570fcf5529786f4bbd305/python/src/graphserver/providers/transit/gtfs_parser.py,Magic number 2 used in _calculate_distance.
Copilot,bmander,graphserver,df1a64db432f7e96f7d570fcf5529786f4bbd305,implementation,Magic number,_calculate_distance,349,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/df1a64db432f7e96f7d570fcf5529786f4bbd305/python/src/graphserver/providers/transit/gtfs_parser.py,Magic number 2 used in _calculate_distance.
Copilot,bmander,graphserver,df1a64db432f7e96f7d570fcf5529786f4bbd305,implementation,Magic number,_calculate_distance,350,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/bmander$graphserver/df1a64db432f7e96f7d570fcf5529786f4bbd305/python/src/graphserver/providers/transit/gtfs_parser.py,Magic number 2 used in _calculate_distance.
Devin,crewAIInc,crewAI,eb93fb06a6d27f855ce2053fb9ed9c688ce5f981,implementation,Long identifier,test_deepseek_vs_openrouter_provider_detection,99,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/eb93fb06a6d27f855ce2053fb9ed9c688ce5f981/tests/test_deepseek_integration.py,Identifier'test_deepseek_vs_openrouter_provider_detection' exceeds the maximum length of 30 characters.
Copilot,mlflow,mlflow,557c8e522ec4c058fdf81c2dae4275906a18587f,implementation,Long identifier,test_optimize_prompt_with_old_dspy_version,237,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/mlflow$mlflow/557c8e522ec4c058fdf81c2dae4275906a18587f/tests/genai/optimize/test_dspy_mipro_optimizer.py,Identifier'test_optimize_prompt_with_old_dspy_version' exceeds the maximum length of 30 characters.
Cursor,iterative,datachain,d69254936ed034ecd1459c343543edade3e7df26,implementation,Magic number,test_audio_segment_np_partial,138,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/iterative$datachain/d69254936ed034ecd1459c343543edade3e7df26/tests/unit/lib/test_audio.py,Magic number 16000 used in test_audio_segment_np_partial.
Cursor,iterative,datachain,d69254936ed034ecd1459c343543edade3e7df26,implementation,Magic number,test_audio_segment_np_partial,139,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/iterative$datachain/d69254936ed034ecd1459c343543edade3e7df26/tests/unit/lib/test_audio.py,Magic number 8000 used in test_audio_segment_np_partial.
OpenAI_Codex,julep-ai,julep,8f1623d7813fb86398a3a8923f1338fc5c65cd3c,implementation,Long identifier,test_task_validation_simple_test_of_validation_integration,175,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/julep-ai$julep/8f1623d7813fb86398a3a8923f1338fc5c65cd3c/agents-api/tests/test_task_validation.py,Identifier'test_task_validation_simple_test_of_validation_integration' exceeds the maximum length of 30 characters.
Devin,appdotbuild,agent,7bcae0e41be09adcb3ab7f475d0c2a509f9440b3,implementation,Long statement,validation_exception_handler,63,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/appdotbuild$agent/7bcae0e41be09adcb3ab7f475d0c2a509f9440b3/agent/api/agent_server/async_server.py,A line with 157 chars in validation_exception_handler exceeds the maximum length of 120 characters.
OpenAI_Codex,mochilang,mochi,666d4fbcf624bbe1efd09d65a0d2a1fe175ba3e1,implementation,Complex method,main,92 - 154,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/mochilang$mochi/666d4fbcf624bbe1efd09d65a0d2a1fe175ba3e1/tests/rosetta/out/Python/achilles-numbers.py,"Method 'main' has a cyclomatic complexity of 11, exceeding the max of 6."
Cursor,ucbepic,docetl,26c8ca0974120bd40b04d0a18b23cd890423205f,implementation,Magic number,load_checkpoint_sample,521,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/ucbepic$docetl/26c8ca0974120bd40b04d0a18b23cd890423205f/docetl/checkpoint_manager.py,Magic number 10 used in load_checkpoint_sample.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,8617abbbbe5202f9384d1751e2de31cc1612b0ab,implementation,Complex method,main,127 - 334,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/8617abbbbe5202f9384d1751e2de31cc1612b0ab/check_env.py,"Method 'main' has a cyclomatic complexity of 32, exceeding the max of 6."
Devin,bespokelabsai,curator,557be99766d4104784ce010d4e0f04450f11a287,implementation,Long statement,cancel_batch,202,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/bespokelabsai$curator/557be99766d4104784ce010d4e0f04450f11a287/src/bespokelabs/curator/request_processor/batch/base_batch_request_processor.py,A line with 294 chars in cancel_batch exceeds the maximum length of 120 characters.
OpenAI_Codex,allenai,reward-bench,98cda4a8781d40e97e2a153be9253cc81559ba6c,implementation,Long identifier,,24,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/allenai$reward-bench/98cda4a8781d40e97e2a153be9253cc81559ba6c/rewardbench/models/athene.py,Identifier'AtheneForSequenceClassification' exceeds the maximum length of 30 characters.
OpenAI_Codex,julep-ai,julep,8f1623d7813fb86398a3a8923f1338fc5c65cd3c,implementation,Long identifier,test_task_execution_workflow_handle_api_call_tool_call_step,253,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/julep-ai$julep/8f1623d7813fb86398a3a8923f1338fc5c65cd3c/agents-api/tests/test_task_execution_workflow.py,Identifier'test_task_execution_workflow_handle_api_call_tool_call_step' exceeds the maximum length of 30 characters.
Devin,crewAIInc,crewAI,f4e61ae714f3a005dea961e1b1c9a7559951ced9,implementation,Long statement,,9,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/f4e61ae714f3a005dea961e1b1c9a7559951ced9/src/crewai/knowledge/knowledge.py,A line with 168 chars in knowledge exceeds the maximum length of 120 characters.
OpenAI_Codex,stanford-crfm,levanter,c6b49f14214317908df7c6466bf4b8a648c5584c,implementation,Long identifier,test_pagesize_two_almost_common_prefix,64,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/stanford-crfm$levanter/c6b49f14214317908df7c6466bf4b8a648c5584c/tests/test_radix_cache.py,Identifier'test_pagesize_two_almost_common_prefix' exceeds the maximum length of 30 characters.
Devin,blorm-network,ZerePy,ee4bbebddb405a2e1e1213f02c564eb20f2036e8,implementation,Long statement,perform_action,185,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/blorm-network$ZerePy/ee4bbebddb405a2e1e1213f02c564eb20f2036e8/src/connection_manager.py,A line with 477 chars in perform_action exceeds the maximum length of 120 characters.
Devin,blorm-network,ZerePy,ee4bbebddb405a2e1e1213f02c564eb20f2036e8,implementation,Long statement,perform_action,235,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/blorm-network$ZerePy/ee4bbebddb405a2e1e1213f02c564eb20f2036e8/src/connection_manager.py,A line with 139 chars in perform_action exceeds the maximum length of 120 characters.
Devin,blorm-network,ZerePy,ee4bbebddb405a2e1e1213f02c564eb20f2036e8,implementation,Long statement,perform_action,245,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/blorm-network$ZerePy/ee4bbebddb405a2e1e1213f02c564eb20f2036e8/src/connection_manager.py,A line with 141 chars in perform_action exceeds the maximum length of 120 characters.
Devin,appdotbuild,agent,f15838eeba85ac5b9899f3b26281acb4746542fd,implementation,Complex method,execute,142 - 204,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/appdotbuild$agent/f15838eeba85ac5b9899f3b26281acb4746542fd/agent/laravel_agent/actors.py,"Method 'execute' has a cyclomatic complexity of 7, exceeding the max of 6."
